client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588198.mp3	567ebf6921c6a9529e592c77e37ba7627b96b7a1daed955aee50f010f490cb11	शिजोचे मूळ नाव मित्सुहितो असे होते व तो सम्राट गो होरिकावाचा मुलगा होता.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588283.mp3	76259376e6ec3ec486c4bdf84217b8bf89cf4eb0235c4139f63abbe3734bb8e0	एन. एच. एल. मध्ये खेळणारा कॅल्गारी फ्लेम्स हा येथील प्रमुख संघ आहे.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588285.mp3	7a55ae37b2d431be7a3c222263d1242c45eadf76f0c6a7337f2c0dbadd3b9a50	जरासंधाशी युध्द टाळण्यासाठी श्रीकृष्ण द्वारकेत जातो.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588292.mp3	8713e8bda1a15cd97c9f455732c9631f8061d690597cb7b44e89a0d2b5c299f4	या दोन्ही प्रतिज्ञा महाभारतीय युद्धामधे भीमाने पूर्ण केल्या.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588296.mp3	801594a1160905fa64d950fecc0388730f009a1fb84e5168bbc510511f4f2f07	संतांचा कार्यकाळ हा थेट सतरावव्या शतकापर्यंतचा आहे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588297.mp3	5bd295801a1f54d43f6a2f2c055e8338180a5818a31580151ccfca3eef27b0eb	या वंशातील मिथि जनक याने मिथिला ही विदेहाची राजधानी वसवली.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588317.mp3	8b2c542b38c14985bf6fd18ac4ebd43782806404ab52622ba62148cd27c20c05	ग्रामीण साहित्य संमेलन, समरसता साहित्य संमेलन आदी संमेलनांचे अध्यक्षपद त्यांनी भूषवले.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588325.mp3	84e898435794dcd8eaba638db57ced800b6bd3763db545976a0feef02a51ba4e	त्यामुळे पांडवांच्या व अर्जुनाच्या विजयाचा मार्ग सुकर झाला.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588326.mp3	8d3b8fd66f67c6cec7687aa17d330b3e08b72a318293755a2c4e150ba7089fc2	पिंड्स पर्वतात अनेक प्रेक्षणीय स्थळे असून मेटेऑरा हे एक प्रसिद्ध स्थळ आहे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588344.mp3	8d9266015dcb73e2e8bfb70c696287ddb893ebd06fba66cd4882c1c9bfb53f7b	गीता महाभारत युद्धाच्या सुरुवातीला अर्जुनास युद्धास प्रोत्साहित करण्यासाठी कृष्णाने त्याला भगवद् गीता सांगितली.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588346.mp3	4e94f3b1eea6de557dd5bcb4c46748fd6162c75dd10c36caa033171660dec3a4	महंमदवाडीतील एका जागेच्या वादातूनही गुन्हा दाखल.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588348.mp3	743647f01afdcd60dac0a7d4670ef7b0058f5d06d9f1544ad9a4e3e84a478258	यातील बरीचशी लेणी वरपासून सुरू करून खालपर्यंत कोरीवकाम करीत निर्मिलेली आहेत.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588349.mp3	85857669e8a4ab69d34d28b9e08a8d8a292d408175dc5e7b16a10d8a1b96ce55	ज्या संस्थेचं कामकाज मोठ्याप्रमाणात यंत्रसामुग्रीच्या आधारावर चालतंं तेथे हा भ्रष्टाचार सर्रास चालतो.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588444.mp3	5f0f424c9b86dfbca72cd5fcf13f29a0637d2bf5df1b5a9f3b5fa894aae36e31	याच शब्दापासून पुढे वर्तुळाकार प्रवास किंवा पॅकेज टूर्स हा शब्द रुढ झाला.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588445.mp3	8263290cfa87c1da325025127ea57da11640de9a7a0c7e4434536b9571a022e3	ऑक्टोबर पोप जॉन एकोणिसावा यांचे निधन झाले.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588447.mp3	88a48aded7f1f56c802cfcfeb5688ae48ffc43fa6cd039d97f6e72fd1d8fdf88	दुर्योधन गदायुद्धात अतिशय प्रवीण होता.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588691.mp3	89a0a8778608a766334508c9b8077c95c6c8c2625c126ffbc4685466558f2a80	जोग धबधबा व कावेरी धबधबा हे भारतातील सर्वात उंचीचे नदीवरील धबधबे आहेत.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30588702.mp3	805a7c5614f9df50ec8e81bbdc350c31d4068b6c8ab0a9db72bef3fae453c8a7	भारतभरचे अनेक राजपुत्र त्यांच्याकडून शिक्षण घेत असत.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593140.mp3	95bd4893f6f9f85e8b4beba3a3fa1d764f17e4ac875adffae1a4c96013ae8be8	त्याचे पुढचे बरे-वाईट जीवन त्याच्या आईबापांवर अवलंबून असते.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593147.mp3	62e1b400999e0a31e1518cd15c94393d9efbcbb78c9d94bb0e5d3c30e1a5f46d	पर्वतरांगेमध्ये भूगर्भशास्त्रानुसार समान गुणधर्म असलेले पर्वत असतात.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593148.mp3	321ce144822d26821d33cac4d11aa7e375dc4e9dd9ac6fe79ea3e8234f3f301a	म्हणजे सूर्य हा बहुतेक इतर तार् यांसारखा मेन सिक्वेन्स मधील तारा आहे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593150.mp3	9d83eeaf1dc9e6c5d0c6448a0609a3e16aa004298f50a7720ff8f72922c8c705	कथित भविष्यवाणी प्रमाणे हेमा राजाचा पुत्र आपल्या सोळाव्या वर्षी मृत्युमुखी पडणार असतो.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593151.mp3	788d71141ff00025140a464d70f75af0f9b3d3820159ffd285785029daab9d3e	महाभारतयुद्धाच्या कुरुयद्ध दहाव्या दिवशी अर्जुनाने शिखंडीच्या आडून त्यांच्यावर बाण मारले.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593153.mp3	865b349a79c7e5eb67ad28544085fed208f7d483b8d154979a867a00c5ffa8cd	अर्जुनाचा एकलव्याशी त्यापूर्वी परिचयही नव्हता.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593154.mp3	6d33041ec69247cf9de99b12c263237cce50192c3b64921ac2c5a91d33fec12d	या तंत्रज्ञानाशिवाय संस्थेचं भागणार नाही, एवढंच संस्था चालकांना माहीत असते.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593157.mp3	9a987cde323d2d5afa56c1f44b0d4d8e218adaa3ec85b270913c16db7ef9529c	हिमालयाच्या दऱ्याखोऱ्यात असे प्रचंड व गगनचुंबी वृक्ष असतील, की ज्यांची नावे जगाला माहीत नाहीत.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593158.mp3	9866438081f726b68cbeb05a02f81a7baf5b84b132e09e23661c7c6fc750c123	या पराक्रमाने आनंदित झालेल्या जनकाने सीतेचा विवाह रामाशी करण्याचे ठरविले.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593167.mp3	56ddbfcc321fb7ab8796e1828c01973e34685ab1d75db080d5be31f7a5a75f53	अमेरिकेतील सगळ्या कंपन्यांना फेडरल ट्रेड कमिशनकडे आपल्या समभागांची नोंदणी करणे सक्तीचे झाले.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593171.mp3	9e5de219a7b9a32c4e6b8ef40f77a7c03e68074e80534b0739ce3036a158540f	स्तूपाच्या पुढील बाजूस प्रलंबपादासनात सिंहासनावर बसलेली बुद्धाची प्रतिमा आहे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593192.mp3	8a7cd03dfe913695967cfc1c56d983752fb480f4ff6fa0bfc2de4f9a1a0c4134	अमरावती जिल्ह्यातील सातपुडा पर्वत हा मध्यप्रदेश आणि महाराष्ट्राचा सीमावर्ती प्रदेश आहे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593199.mp3	8eebf53ae10c9743e59e647e062b4694f157423bc4f9118b3e697f9a5403525c	लघुग्रहांमध्ये गणना होणार् या इतर खगोलीय वस्तू म्हणजे सेडना, ऑर्कस व क्वाओर.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593200.mp3	9ac8a0edf2923031ac9ad928f3a33f3b2da9cdd5c8fc152e5f6fa8cb1bfe484b	महाभारताचा विस्तार महर्षी व्यासांचे शिष्य वैशंपायन यांनी केला होता असे इतिहास सांगतो.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30593201.mp3	894240bbb905d0afc03f60665e654181f31289649b80966cb25b2de3678ee867	या प्रश्नाचा पुन्हा विचार करण्यासाठी नेहरू पटेल व पट्टभी सीतारामय्या या श्रेष्ठींची समिती नेमली.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596884.mp3	a19681d7c66e3670bff30dda4b4164ee8c8b672cefffa235c3f944b2ec491362	देवांमध्ये किंवा देवपत् नींमध्ये भांडणे लावण्यात हे हुशार आहेत.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596890.mp3	8bcc49e338e736bc8dc0e73143fb41c64d0b38d3a7b61a96529ea499379dee0e	परंतु औरंगजेबने मराठा राज्य संपवायचा निर्णय घेतला व सर्वशक्तीनीशी दक्षिणेत आला.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596894.mp3	8777f6b18111f1ff6e9cb7d6a0fbf9c5f48a9991d4c8198e35635e407525c62d	जुने गाव म्हणजे राजवाड्याच्या मागे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596897.mp3	96895ce673207807561428e973a5a740fb446eb78f8c1929ce69db93923e90e9	त्याठिकाणी अद्याप संभाजी महाराजांचा पुतळा नाही, मात्र उद्यानाला संभाजी महाराजांचे नाव आहे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596898.mp3	8bfecb3b5d89b6a8424148e98556a1cfbef1e3786aa349807fa55b0d1a67ce0c	ह्या तालुक्याचे ठळक भौगोलिक वैशिष्ट्य म्हणजे तालुक्याच्या पश्चिमेला असलेला सह्याद्री पर्वताचा डोंगराळ भाग.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596925.mp3	a92fcaa89f6b7014cf8caa0d8ec13b70eeff75231ead36141652b51c74e7dc16	आपल्या पुत्राने जीवनाची सर्व सुख उपभोगावीत म्हणुन राजा व राणी त्याचे लग्न करतात.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596930.mp3	9b21f8a88a6d2d33b562d6b0915b6e65f479f7b226172df046a204a031193e38	तुमच्या लिखाणात त्या दुव्याची प्रत चिकटवा.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596931.mp3	a43a0442e36198c385d5f269e77fdea926d93e3cc3110e07e4960fc77d654623	तो कला, शास्त्र, विद्या, बल यांत रामाहून वरचढ होता.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596937.mp3	853942ec3f9e125c6a8ddb2d61b2db0b4f9aeca9726fb15c4fa18f4233dbdfc4	उसाच्या गाभ्यात सडल्यासारखे होत आहे.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596938.mp3	7f44c02061addbbe26bc8bab40453ca0dff3ca5b6e0dfdcaa3165a52e64cd91a	यात पाणी प्रश्न, अंत्योदय योजनेपासून, मजदूर महासंघ, प्राकृतिक चिकित्सेपर्यंत अनेक विषयांना वाहिलेले विभाग आहेत.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596986.mp3	8fbe653d6028a20ee14b89282f5eea83ccd19daedfa7a5b09e6b492ebe70a977	संशयास्पद खात्यातील पैसे वापरल्याच्या प्रकरणात गांधी यांची दोन मुलेही आरोपी.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596987.mp3	a7b130cbf8b69355100ff5c2e2c8beb703468c8038596b1f9d00dfffd85be94c	त्यांना भटनागर पुरस्कार आणि एम. पी. बिरला हे पुरस्कारही मिळाले आहेत.		2	1	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596994.mp3	8688f99c41a7fb2970b2c66aa645a1d065732b562919934ef8b3a32c518a64b0	त्यानंतर त्यांच्या सरकारने जयललितांच्या सरकारने केलेल्या भ्रष्टाचाराची चौकशी करायचे आदेश दिले.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30596995.mp3	a4b6bc179a8f082f09432f853c18d5f08c7f353c0619d7bb39c0857fdfe05ad8	जातांना पर्वतावर गोरक्षाने सिद्धयोगमंत्र जपून लघवी केली.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30600033.mp3	8d8d08f950b6848f075f811f710282e6a4d233c8aa8e3e64fa4631d87ae2518c	त्या काळातील नियमांनुसार केवळ समान अथवा तुल्यबळ कूळ असलेल्या योद्ध्यांमध्ये द्वंद्व होऊ शकत असे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30600034.mp3	a0752ec57b933a987a1dac1258a7b47fb3807499bf20eac9ff566dcd88204f40	तिरुअनंतपुरम ही केरळ राज्याची राजधानी असून राज्यातील कोची व कोळिकोड ही महत्त्वाची शहरे आहेत.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30600035.mp3	a441bd22e4fdda0c340ddd93b7b4ed2405561946e8fe2e6604168c864d53c199	तसेच नाटोसकट इतर अनेक आंतरराष्ट्रीय संस्थांचा बेल्जियम सदस्य देश आहे.		2	0	teens	female_feminine			mr	
4f3bfb22903a52b06cda329af8c635e32e3b7fe64f5204e6fbe6e202f9e11ac50e9cc64e6983f0c6cd2db81a8c6bef07157da3ab63455ac3021fc06b4ec53b4e	common_voice_mr_30600036.mp3	8f516a609bd2317507ee09366c8021330af3b7e77d1727f37a7ee8de9f7d9125	तो महान बलवान व गुणी सम्राट आहे असेहि पुन्हापुन्हा सांगितले.		2	0	teens	female_feminine			mr	
